Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
136.237,0,14.12,7.96,382.26,-11.88,20.36,-173.85
136.292,0,14.25,7.49,382.17,-12.16,20.13,-173.90
136.349,0,14.78,7.92,382.87,-11.94,19.17,-173.57
136.406,0,14.79,8.08,382.08,-12.11,19.87,-173.90
136.462,0,14.49,7.94,382.38,-11.82,18.26,-172.08
136.516,0,14.89,8.20,382.64,-12.06,19.00,-173.94
136.571,0,14.94,8.31,380.88,-12.04,19.22,-173.07
136.625,0,15.31,8.72,381.58,-11.96,19.70,-173.88
136.679,0,15.14,8.48,380.74,-11.71,20.47,-173.38
136.734,0,14.96,8.43,381.93,-11.58,20.17,-173.67
136.788,0,15.08,7.96,381.72,-12.12,19.58,-173.56
136.844,0,14.52,8.06,382.35,-12.21,19.35,-172.44
136.899,0,14.57,7.99,381.81,-12.03,19.15,-172.32
136.954,0,14.84,8.43,381.29,-11.76,19.20,-173.04
137.010,0,15.12,8.16,380.53,-12.20,21.04,-174.38
137.064,0,14.70,8.11,381.61,-12.33,20.37,-174.52
137.119,0,14.25,8.12,381.00,-11.97,20.44,-173.74
137.175,0,14.53,8.02,383.07,-11.93,17.89,-172.11
137.231,0,14.74,7.92,382.40,-12.04,20.24,-173.38
137.285,0,14.31,7.95,383.87,-12.13,17.94,-173.02
137.340,0,14.23,7.59,381.79,-12.49,20.20,-174.22
137.395,0,14.64,7.72,381.94,-12.24,20.73,-173.96
137.449,0,14.24,7.55,383.19,-12.25,19.25,-174.25
137.504,0,13.35,7.20,382.30,-12.25,20.43,-173.62
137.558,0,12.07,7.00,384.56,-12.54,19.22,-173.66
137.614,0,11.17,6.36,385.13,-12.37,19.64,-173.56
137.667,0,10.92,6.04,385.64,-12.64,20.02,-174.85
137.720,0,10.63,6.46,384.88,-12.93,18.79,-173.95
137.773,0,11.59,7.45,384.67,-12.54,17.04,-172.13
137.831,0,12.83,8.14,382.05,-12.49,18.95,-173.61
137.886,0,14.40,8.87,379.87,-12.21,20.20,-173.53
137.942,0,14.80,10.34,377.39,-11.92,21.36,-173.33
137.997,0,15.84,10.48,377.81,-11.39,21.18,-172.95
138.051,0,15.73,10.23,377.95,-11.92,20.77,-173.61
138.110,0,15.26,9.76,377.93,-11.89,20.73,-173.53
138.173,0,14.63,10.26,378.00,-12.12,20.01,-172.52
138.232,0,14.59,9.97,378.77,-11.78,20.20,-173.07
138.287,0,14.35,9.88,380.03,-12.06,20.02,-173.23
138.343,0,12.73,9.84,378.78,-12.37,20.89,-173.81
138.397,0,12.54,9.96,378.56,-12.12,20.88,-173.63
138.452,0,13.23,9.62,379.17,-11.77,20.43,-173.55
138.506,0,13.50,9.69,379.35,-11.77,19.44,-172.95
138.563,0,13.59,10.04,378.72,-11.83,19.63,-172.46
138.616,0,14.42,9.89,379.97,-11.75,19.66,-172.59
138.671,0,15.31,9.73,378.99,-12.02,20.12,-173.66
138.726,0,15.66,9.80,378.76,-12.16,20.25,-173.15
138.780,0,15.67,10.55,377.70,-11.76,20.47,-172.50
138.834,0,16.16,10.43,378.15,-11.52,20.59,-172.70
138.889,0,16.59,10.62,378.90,-11.82,19.24,-172.99
138.945,0,16.37,9.88,377.64,-11.63,20.81,-173.16
139.000,0,15.75,9.66,378.76,-11.69,21.39,-173.90
139.055,0,15.22,8.52,381.12,-12.17,20.20,-174.47
139.113,0,14.84,8.63,380.35,-12.08,19.80,-173.99
139.169,0,13.60,7.36,383.50,-12.24,19.23,-172.65
139.223,0,13.47,7.41,383.41,-12.09,19.39,-173.14
139.279,0,13.36,7.12,384.81,-11.88,18.50,-173.35
139.333,0,13.56,6.60,383.33,-12.34,20.43,-174.54
139.388,0,14.13,7.29,383.65,-11.92,20.12,-173.41
139.443,0,14.62,6.80,383.83,-12.15,20.04,-174.00
139.498,0,14.74,7.20,382.56,-12.25,20.11,-173.91
139.555,0,14.96,6.95,384.95,-11.93,17.66,-172.93
139.610,0,14.34,7.19,382.10,-12.38,21.17,-173.93
139.666,0,14.60,6.92,383.37,-12.39,19.96,-173.78
139.721,0,14.78,6.97,383.25,-12.28,19.55,-174.01
139.777,0,15.05,7.01,382.84,-12.20,20.38,-174.53
139.831,0,15.07,6.76,384.18,-12.24,19.31,-173.47
139.886,0,15.02,7.11,383.97,-12.46,18.69,-173.50
139.943,0,14.82,6.56,383.97,-12.38,19.20,-174.06
139.997,0,13.71,6.89,382.77,-12.49,20.80,-174.64
140.052,0,12.79,6.98,383.11,-12.85,19.63,-173.54
140.052,37,-903.86,-316.41,2845.88,12.50,12.17,118.46
140.108,0,10.78,7.88,381.46,-13.48,19.03,-172.24
140.163,0,8.07,8.03,380.19,-13.50,21.20,-172.54
140.219,0,4.97,8.11,379.28,-13.99,22.72,-173.68
140.286,0,2.47,7.92,377.87,-13.72,24.92,-173.40
140.345,0,0.92,7.59,379.15,-14.08,23.02,-173.30
140.398,0,0.36,8.27,378.00,-13.86,23.78,-173.47
140.454,0,0.69,8.54,376.23,-14.14,24.91,-173.27
140.509,0,1.62,9.11,377.64,-14.22,23.52,-172.51
140.563,0,1.45,8.18,379.19,-14.17,23.28,-173.26
140.618,0,0.10,8.04,379.57,-14.57,23.09,-172.28
140.673,0,-1.15,7.71,380.27,-14.57,20.39,-171.24
140.730,0,-1.98,8.86,377.32,-14.72,23.17,-172.79
140.785,0,-2.24,9.48,376.23,-14.46,24.44,-172.65
140.840,0,-1.69,9.59,376.47,-14.04,25.86,-173.36
140.893,0,-1.29,9.31,374.49,-14.10,26.87,-173.56
140.948,0,-0.30,9.19,376.86,-13.98,24.40,-173.02
141.008,0,-0.09,9.34,377.18,-13.88,23.42,-172.03
141.064,0,-0.94,9.30,375.78,-14.21,24.19,-172.58
141.118,0,-2.38,9.65,376.04,-14.09,25.28,-172.65
141.176,0,-3.04,9.35,375.95,-14.37,25.96,-173.33
141.231,0,-3.67,9.11,378.06,-14.34,24.35,-172.94
141.285,0,-3.69,8.97,374.62,-14.65,26.57,-173.22
141.340,0,-2.94,8.72,377.14,-14.27,26.42,-173.68
141.394,0,-2.63,8.36,379.16,-14.56,25.33,-173.43
141.452,0,-2.66,7.95,378.52,-15.16,24.15,-173.02
141.507,0,-3.10,7.87,380.11,-14.92,22.25,-172.30
141.563,0,-2.94,8.20,379.49,-14.45,23.16,-172.60
141.617,0,-3.01,8.13,378.44,-14.38,23.89,-172.49
141.672,0,-4.00,8.52,375.98,-14.66,26.45,-174.07
141.726,0,-4.01,9.20,377.48,-14.29,26.66,-173.73
141.780,0,-3.65,8.76,379.00,-14.45,25.56,-173.66
141.835,0,-3.08,8.18,378.93,-14.29,24.16,-173.35
141.890,0,-2.17,8.13,378.08,-14.32,23.48,-172.19
141.946,0,-1.77,8.75,377.44,-14.23,24.19,-172.47
142.001,0,-1.42,9.89,376.62,-14.03,24.61,-172.90
142.056,0,-1.64,10.00,374.32,-14.44,26.65,-173.74
142.111,0,-2.16,10.04,375.90,-14.10,26.18,-173.60
142.167,0,-1.95,9.12,376.36,-13.88,27.22,-173.27
142.220,0,-1.85,8.07,379.31,-13.74,24.85,-173.06
142.276,0,-1.86,7.73,380.04,-14.39,22.51,-172.94
142.336,0,-2.15,8.67,379.41,-14.38,22.32,-172.52
142.400,0,-2.10,8.67,379.13,-14.41,22.72,-172.35
142.458,0,-1.90,9.19,376.59,-13.98,24.58,-172.79
142.512,0,-2.03,9.47,375.89,-13.93,25.48,-173.00
142.566,0,-2.15,9.36,376.35,-13.64,25.47,-172.92
142.622,0,-2.23,9.71,378.06,-13.59,23.54,-171.97
142.677,0,-2.01,9.50,377.18,-13.89,24.47,-172.55
142.732,0,-2.09,8.79,376.45,-14.26,25.55,-172.76
142.788,0,-1.79,7.78,379.97,-14.50,24.56,-173.77
142.841,0,-1.35,7.78,379.08,-14.33,23.89,-172.83
142.896,0,-1.86,8.06,380.84,-13.94,22.47,-172.26
142.953,0,-2.77,8.31,378.92,-14.51,23.79,-172.58
143.007,0,-2.77,8.76,378.65,-14.13,23.33,-172.95
143.063,0,-2.32,9.12,376.43,-13.89,24.95,-173.14
143.116,0,-1.12,9.88,374.18,-13.28,27.05,-173.44
143.171,0,0.12,9.83,374.76,-13.69,26.60,-173.84
143.228,0,2.36,10.06,376.08,-13.26,24.34,-172.22
143.283,0,3.55,10.17,376.00,-13.79,23.48,-172.60
143.337,0,4.14,10.01,375.97,-13.58,23.70,-171.93
143.393,0,4.39,10.13,375.99,-13.23,23.22,-171.53
143.447,0,4.48,10.00,375.86,-13.09,24.07,-172.37
143.504,0,4.29,10.68,373.79,-13.45,25.90,-173.36
143.560,0,3.96,9.72,376.80,-13.52,23.85,-172.97
143.613,0,4.31,10.17,375.50,-13.45,23.63,-172.03
143.667,0,4.65,9.98,377.31,-13.45,22.73,-172.01
143.720,0,5.27,9.68,376.28,-13.32,23.46,-171.60
143.774,0,5.35,9.75,375.77,-13.41,24.48,-172.90
143.829,0,5.20,9.64,375.94,-13.31,23.39,-172.75
143.888,0,5.33,10.95,374.61,-13.09,25.02,-172.41
143.943,0,5.58,10.14,374.67,-13.20,24.22,-172.38
143.998,0,5.50,10.74,373.50,-13.40,24.32,-172.71
144.054,0,5.63,11.06,373.79,-12.87,23.80,-171.72
144.111,0,5.64,11.41,374.51,-13.02,24.17,-172.31
144.167,0,5.47,10.96,375.14,-12.97,24.17,-172.43
144.222,0,4.58,10.36,374.22,-13.47,23.93,-172.71
144.277,0,4.38,10.64,376.19,-13.53,23.73,-172.60
144.334,0,4.08,10.06,375.95,-13.19,23.66,-172.11
144.389,0,3.67,10.28,375.31,-13.70,23.16,-172.23
144.446,0,3.66,10.39,373.13,-13.73,24.98,-172.81
144.510,0,4.46,10.91,374.98,-13.19,24.41,-172.15
144.569,0,5.26,10.75,373.87,-13.44,24.73,-172.88
144.624,0,5.42,10.68,373.74,-13.33,25.11,-173.12
144.678,0,6.63,11.24,372.31,-13.06,25.04,-172.18
144.732,0,7.89,11.43,374.79,-12.68,23.71,-171.87
144.789,0,8.32,10.96,375.26,-12.88,23.22,-172.52
144.843,0,7.60,10.74,373.50,-13.44,24.58,-172.80
144.899,0,6.36,9.76,376.22,-13.23,24.87,-172.91
144.953,0,3.84,7.83,379.44,-14.08,22.89,-173.46
145.009,0,3.17,7.52,381.15,-13.70,21.60,-172.64
145.064,0,1.20,7.01,379.46,-14.21,23.89,-173.59
145.119,0,0.22,6.83,382.88,-14.18,22.93,-173.20
145.177,0,-0.00,5.89,380.65,-14.94,24.22,-174.63
145.232,0,0.26,6.56,380.71,-14.45,23.74,-173.22
145.287,0,0.31,6.08,381.24,-14.55,24.04,-173.99
145.343,0,1.23,6.51,382.65,-14.64,23.12,-174.11
145.399,0,1.57,6.60,381.09,-14.31,23.34,-174.22
145.454,0,1.69,6.96,380.51,-14.36,23.47,-173.76
145.510,0,1.42,7.00,379.74,-14.33,24.50,-174.07
145.568,0,2.16,6.77,380.35,-14.17,23.64,-173.97
145.623,0,2.08,7.41,379.31,-14.15,24.36,-173.91
145.685,0,1.81,7.31,380.25,-14.33,23.59,-173.60
145.741,0,2.04,7.01,380.34,-14.22,23.68,-174.17
145.796,0,2.04,7.08,380.24,-14.32,23.62,-173.58
145.850,0,2.05,6.61,380.98,-14.06,23.53,-173.67
145.908,0,1.61,6.54,380.04,-14.21,24.04,-173.89
145.965,0,1.66,6.51,381.70,-14.55,22.54,-173.43
146.022,0,1.94,7.08,379.90,-14.24,23.07,-173.23
146.078,0,2.08,7.12,379.77,-14.24,24.25,-173.95
146.135,0,2.33,7.08,379.96,-14.36,24.05,-173.41
146.190,0,2.64,6.96,380.51,-14.38,23.58,-173.80
146.248,0,3.07,7.09,380.39,-14.02,23.42,-173.08
146.306,0,2.52,6.96,380.53,-14.34,23.50,-173.63
146.362,0,2.22,6.71,380.00,-14.60,23.33,-173.96
146.416,0,2.58,7.67,380.12,-14.03,23.52,-173.10
146.472,0,2.55,7.48,379.39,-13.99,24.59,-173.42
146.527,0,2.77,7.14,380.53,-13.80,23.09,-173.49
146.588,0,2.39,7.63,378.55,-14.29,23.57,-173.67
146.659,0,1.51,7.07,379.60,-14.33,23.55,-173.37
146.714,0,1.02,6.36,378.93,-14.89,23.98,-173.53
146.769,0,0.49,6.74,380.02,-14.96,23.90,-173.20
146.824,0,0.18,6.78,379.61,-14.83,24.40,-173.40
146.878,0,-0.36,5.84,379.94,-15.13,24.35,-173.85
146.932,0,-0.67,6.33,381.15,-15.21,22.37,-173.32
146.986,0,-0.38,6.60,378.43,-15.64,22.82,-172.98
147.040,0,1.95,8.78,374.97,-14.67,24.20,-172.02
147.094,0,5.96,10.46,370.07,-13.97,24.98,-171.50
147.148,0,11.55,13.46,364.16,-13.51,25.94,-171.70
147.205,0,14.18,15.89,361.05,-13.38,25.58,-170.63
147.260,0,14.96,17.40,356.81,-13.77,26.07,-169.88
147.315,0,14.34,18.54,352.82,-14.28,26.02,-169.56
147.369,0,20.57,23.07,338.92,-15.27,31.23,-171.42
147.423,0,22.13,23.75,335.47,-15.70,32.44,-170.79
147.479,0,33.78,27.83,321.45,-16.51,34.78,-168.46
147.534,0,50.26,36.27,288.49,-19.14,41.59,-166.98
150.522,37,119.69,-962.93,2821.02,32.29,72.47,-59.57
